Cochrane.Review.ID	Author.s.	Title	Year	Keywords	DOI	URL	Cochrane.Review.Group.Code	base_id	version
CD011636.PUB2	Bruschettini, M; Romantsik, O; Zappettini, S; Banzi, R; Ramenghi, LA; Calevo, MG	Antithrombin for the prevention of intraventricular hemorrhage in very preterm infants	2016	*Infant, Extremely Premature; Antithrombins [adverse effects, *therapeutic use]; Cerebral Hemorrhage [mortality, *prevention & control]; Cerebral Ventricles; Humans; Infant, Newborn; Infant, Premature, Diseases [mortality, *prevention & control]; Randomized Controlled Trials as Topic	10.1002/14651858.CD011636.pub2	http://dx.doi.org/10.1002/14651858.CD011636.pub2	Neonatal	CD011636	2
CD011637.PUB2	Solbiati, M; Costantino, G; Casazza, G; Dipaola, F; Galli, A; Furlan, R; Montano, N; Sheldon, R	Implantable loop recorder versus conventional diagnostic workup for unexplained recurrent syncope	2016	*Electrodes, Implanted; Adult; Electrocardiography [*instrumentation]; Humans; Quality of Life; Randomized Controlled Trials as Topic; Recurrence; Syncope [*diagnosis, etiology, mortality]	10.1002/14651858.CD011637.pub2	http://dx.doi.org/10.1002/14651858.CD011637.pub2	Heart	CD011637	2
CD011639.PUB2	Rodríguez‐Perálvarez, M; Guerrero‐Misas, M; Thorburn, D; Davidson, BR; Tsochatzis, E; Gurusamy, KS	Maintenance immunosuppression for adults undergoing liver transplantation: a network meta‐analysis	2017	*Liver Transplantation [mortality]; *Network Meta-Analysis; Adult; Azathioprine [adverse effects, therapeutic use]; Bayes Theorem; Cyclosporine [adverse effects, therapeutic use]; Drug Therapy, Combination [mortality]; Everolimus [adverse effects, therapeutic use]; Glucocorticoids [adverse effects, therapeutic use]; Humans; Immunosuppression Therapy [adverse effects, *methods, mortality]; Immunosuppressive Agents [adverse effects, *therapeutic use]; Mycophenolic Acid [adverse effects, therapeutic use]; Odds Ratio; Retreatment [statistics & numerical data]; Sirolimus [adverse effects, therapeutic use]; Tacrolimus [adverse effects, therapeutic use]; Transplantation Immunology	10.1002/14651858.CD011639.pub2	http://dx.doi.org/10.1002/14651858.CD011639.pub2	Hepato-Biliary	CD011639	2
CD011640.PUB2	Lombardi, R; Onali, S; Thorburn, D; Davidson, BR; Gurusamy, KS; Tsochatzis, E	Pharmacological interventions for non‐alcohol related fatty liver disease (NAFLD)	2017	Anticholesteremic Agents [adverse effects, therapeutic use]; Antioxidants [adverse effects, therapeutic use]; Bile Acids and Salts [adverse effects, therapeutic use]; Humans; Network Meta-Analysis; Non-alcoholic Fatty Liver Disease [*drug therapy, mortality]; Pentoxifylline [adverse effects, therapeutic use]; Quality of Life; Randomized Controlled Trials as Topic; Silymarin [adverse effects, therapeutic use]; Sulfonylurea Compounds [adverse effects, therapeutic use]; Thiazolidinediones [adverse effects, therapeutic use]	10.1002/14651858.CD011640.pub2	http://dx.doi.org/10.1002/14651858.CD011640.pub2	Hepato-Biliary	CD011640	2
CD011642.PUB2	Leszczynski, R; da Silva, CAP; Pinto, ACPereira Nunes; Kuczynski, U; da Silva, EMK	Laser therapy for treating hypertrophic and keloid scars	2022	*Cicatrix, Hypertrophic [etiology, radiotherapy]; *Hypopigmentation [etiology]; *Keloid [etiology, radiotherapy]; *Laser Therapy [adverse effects]; *Telangiectasis [etiology]; Adrenal Cortex Hormones [therapeutic use]; Adult; Aluminum; Atrophy; Carbon Dioxide; Child; Dimethylpolysiloxanes; Erbium; Fluorouracil; Helium; Humans; Hypertrophy; Neodymium; Neon; Pain [etiology]; Silicone Gels; Triamcinolone Acetonide; Verapamil; Wound Healing; Yttrium	10.1002/14651858.CD011642.pub2	http://dx.doi.org/10.1002/14651858.CD011642.pub2	Wounds	CD011642	2
CD011644.PUB3	Kalafateli, M; Buzzetti, E; Thorburn, D; Davidson, BR; Tsochatzis, E; Gurusamy, KS	Pharmacological interventions for acute hepatitis C infection	2018	Acute Disease; Antiviral Agents [adverse effects, *therapeutic use]; Hepatitis C [*drug therapy, mortality]; Humans; Interferon-alpha [adverse effects, *therapeutic use]; Interferon-beta [adverse effects, *therapeutic use]; Network Meta-Analysis; Randomized Controlled Trials as Topic; Ribavirin [adverse effects, *therapeutic use]; Viral Hepatitis Vaccines [*therapeutic use]	10.1002/14651858.CD011644.pub3	http://dx.doi.org/10.1002/14651858.CD011644.pub3	Hepato-Biliary	CD011644	3
CD011645.PUB2	Mantzoukis, K; Rodríguez‐Perálvarez, M; Buzzetti, E; Thorburn, D; Davidson, BR; Tsochatzis, E; Gurusamy, KS	Pharmacological interventions for acute hepatitis B infection	2017	Acute Disease; Antiviral Agents [adverse effects, *therapeutic use]; Disease Progression; Guanine [adverse effects, analogs & derivatives, therapeutic use]; Hepatic Encephalopathy [drug therapy]; Hepatitis B [*drug therapy, mortality]; Hepatitis C, Chronic; Humans; Immunization, Passive [*methods]; Interferons [adverse effects, therapeutic use]; Lamivudine [adverse effects, therapeutic use]; Network Meta-Analysis; Odds Ratio; Randomized Controlled Trials as Topic; Reverse Transcriptase Inhibitors [adverse effects, therapeutic use]	10.1002/14651858.CD011645.pub2	http://dx.doi.org/10.1002/14651858.CD011645.pub2	Hepato-Biliary	CD011645	2
CD011646.PUB2	Buzzetti, E; Kalafateli, M; Thorburn, D; Davidson, BR; Thiele, M; Gluud, LL; Del Giovane, C; Askgaard, G; Krag, A; Tsochatzis, E; Gurusamy, KS	Pharmacological interventions for alcoholic liver disease (alcohol‐related liver disease)	2017		10.1002/14651858.CD011646.pub2	http://dx.doi.org/10.1002/14651858.CD011646.pub2	Hepato-Biliary	CD011646	2
CD011647.PUB2	Buzzetti, E; Kalafateli, M; Thorburn, D; Davidson, BR; Tsochatzis, E; Gurusamy, KS	Interventions for hereditary haemochromatosis	2017	*Erythrocytes; *Phlebotomy; Adult; Cytapheresis [*methods]; Hemochromatosis [genetics, mortality, *therapy]; Humans; Middle Aged; Quality of Life; Randomized Controlled Trials as Topic; Time Factors	10.1002/14651858.CD011647.pub2	http://dx.doi.org/10.1002/14651858.CD011647.pub2	Hepato-Biliary	CD011647	2
CD011648.PUB2	Saffioti, F; Gurusamy, KS; Eusebi, LH; Tsochatzis, E; Davidson, BR; Thorburn, D	Pharmacological interventions for primary biliary cholangitis	2017	Azathioprine [adverse effects, therapeutic use]; Chenodeoxycholic Acid [adverse effects, analogs & derivatives, therapeutic use]; Cholagogues and Choleretics [adverse effects, therapeutic use]; Cholangitis [*drug therapy, immunology, mortality]; Chronic Disease; Colchicine [adverse effects, therapeutic use]; Cyclosporine [adverse effects, therapeutic use]; Humans; Immunosuppressive Agents [adverse effects, therapeutic use]; Methotrexate [adverse effects, therapeutic use]; Mitochondria [immunology]; Network Meta-Analysis; Penicillamine [adverse effects, therapeutic use]; Quality of Life; Randomized Controlled Trials as Topic; Ursodeoxycholic Acid [adverse effects, therapeutic use]	10.1002/14651858.CD011648.pub2	http://dx.doi.org/10.1002/14651858.CD011648.pub2	Hepato-Biliary	CD011648	2
CD011649.PUB2	Roccarina, D; Majumdar, A; Thorburn, D; Davidson, BR; Tsochatzis, E; Gurusamy, KS	Management of people with intermediate‐stage hepatocellular carcinoma	2017	Antineoplastic Agents [*administration & dosage]; Carcinoma, Hepatocellular [mortality, pathology, *therapy]; Chemoembolization, Therapeutic [*methods, mortality]; Humans; Liver Neoplasms [mortality, pathology, *therapy]; Network Meta-Analysis; Niacinamide [administration & dosage, *analogs & derivatives]; Phenylurea Compounds [*administration & dosage]; Randomized Controlled Trials as Topic; Severity of Illness Index; Sorafenib	10.1002/14651858.CD011649.pub2	http://dx.doi.org/10.1002/14651858.CD011649.pub2	Hepato-Biliary	CD011649	2
CD011650.PUB2	Majumdar, A; Roccarina, D; Thorburn, D; Davidson, BR; Tsochatzis, E; Gurusamy, KS	Management of people with early‐ or very early‐stage hepatocellular carcinoma	2017	Acetic Acid [therapeutic use]; Carcinoma, Hepatocellular [mortality, *pathology, *therapy]; Catheter Ablation [mortality]; Cause of Death; Chemoembolization, Therapeutic [methods, mortality]; Ethanol [therapeutic use]; Humans; Laser Therapy [adverse effects, mortality]; Liver Neoplasms [mortality, *pathology, *therapy]; Microwaves [therapeutic use]; Network Meta-Analysis; Odds Ratio; Postoperative Complications [epidemiology]; Randomized Controlled Trials as Topic; Tumor Burden	10.1002/14651858.CD011650.pub2	http://dx.doi.org/10.1002/14651858.CD011650.pub2	Hepato-Biliary	CD011650	2
CD011651.PUB2	Harris, K; Kneale, D; Lasserson, TJ; McDonald, VM; Grigg, J; Thomas, J	School‐based self‐management interventions for asthma in children and adolescents: a mixed methods systematic review	2019	*School Health Services; Absenteeism; Adolescent; Anti‐Asthmatic Agents [therapeutic use]; Asthma [*therapy]; Child; Disease Progression; Emergency Service, Hospital [statistics & numerical data]; Evaluation Studies as Topic; Health Services Needs and Demand [statistics & numerical data]; Hospitalization [statistics & numerical data]; Humans; Randomized Controlled Trials as Topic; Self‐Management [*methods]	10.1002/14651858.CD011651.pub2	http://dx.doi.org/10.1002/14651858.CD011651.pub2	Airways	CD011651	2
CD011652.PUB2	McCaughan, E; Parahoo, K; Hueter, I; Northouse, L; Bradbury, I	Online support groups for women with breast cancer	2017	Anxiety [therapy]; Breast Neoplasms [*psychology]; Consumer Health Information [*statistics & numerical data]; Depression [therapy]; Female; Humans; Peer Group; Quality of Life; Randomized Controlled Trials as Topic; Self‐Help Groups [*statistics & numerical data]; Time Factors	10.1002/14651858.CD011652.pub2	http://dx.doi.org/10.1002/14651858.CD011652.pub2	Breast Cancer	CD011652	2
CD011654.PUB2	Das, JK; Hadi, YB; Salam, RA; Hoda, M; Lassi, ZS; Bhutta, ZA	Fly control to prevent diarrhoea in children	2018	Child, Preschool; Diarrhea [epidemiology, *prevention & control]; Humans; Incidence; Infant; Infant, Newborn; Insecticides; Mosquito Control [*methods]; Pakistan [epidemiology]	10.1002/14651858.CD011654.pub2	http://dx.doi.org/10.1002/14651858.CD011654.pub2	Infectious Diseases	CD011654	2
CD011655.PUB2	Zare, M; Bazrafshan, A	Chlorpromazine versus metiapine for schizophrenia	2017	Adult; Antipsychotic Agents [adverse effects, *therapeutic use]; Chlorpromazine [adverse effects, *therapeutic use]; Dibenzothiazepines [adverse effects, *therapeutic use]; Humans; Parkinson Disease, Secondary [chemically induced]; Randomized Controlled Trials as Topic; Schizophrenia [*drug therapy]; Treatment Outcome	10.1002/14651858.CD011655.pub2	http://dx.doi.org/10.1002/14651858.CD011655.pub2	Schizophrenia	CD011655	2
CD011656.PUB2	Algie, CM; Mahar, RK; Tan, HB; Wilson, G; Mahar, PD; Wasiak, J	Effectiveness and risks of cricoid pressure during rapid sequence induction for endotracheal intubation	2015	*Cricoid Cartilage; Humans; Intubation, Intratracheal [*methods]; Pneumonia, Aspiration [prevention & control]; Pressure [*adverse effects]; Randomized Controlled Trials as Topic	10.1002/14651858.CD011656.pub2	http://dx.doi.org/10.1002/14651858.CD011656.pub2	Anaesthesia	CD011656	2
CD011659.PUB2	Gattini, D; Cifuentes, LI; Torres-Robles, R; Gana, JC	Sclerotherapy versus beta‐blockers for primary prophylaxis of oesophageal variceal bleeding in children and adolescents with chronic liver disease or portal vein thrombosis	2020	*Sclerotherapy; Adolescent; Adrenergic beta-Antagonists [therapeutic use]; Child; Esophageal and Gastric Varices [*therapy]; Female; Gastrointestinal Hemorrhage [*prevention & control]; Humans; Ligation; Liver Cirrhosis [complications]; Male; Portal Vein; Primary Prevention; Randomized Controlled Trials as Topic; Venous Thrombosis [complications]	10.1002/14651858.CD011659.pub2	http://dx.doi.org/10.1002/14651858.CD011659.pub2	Hepato-Biliary	CD011659	2
CD011660.PUB2	Ryan, JM; Cassidy, EE; Noorduyn, SG; O'Connell, NE	Exercise interventions for cerebral palsy	2017	*Exercise; *Motor Skills; *Walking Speed; Adolescent; Adult; Cerebral Palsy [*rehabilitation]; Child; Female; Humans; Male; Muscle Spasticity [rehabilitation]; Publication Bias; Randomized Controlled Trials as Topic; Resistance Training [*methods]; Young Adult	10.1002/14651858.CD011660.pub2	http://dx.doi.org/10.1002/14651858.CD011660.pub2	Developmental, Psychosocial and Learning Problems	CD011660	2
CD011661.PUB2	Rosenfeld, G; Parker, CE; MacDonald, JK; Bressler, B	Etrolizumab for induction of remission in ulcerative colitis	2015	Antibodies, Monoclonal, Humanized [administration & dosage, adverse effects, *therapeutic use]; Colitis, Ulcerative [*drug therapy]; Humans; Induction Chemotherapy [adverse effects, *methods]; Randomized Controlled Trials as Topic; Time Factors	10.1002/14651858.CD011661.pub2	http://dx.doi.org/10.1002/14651858.CD011661.pub2	Gut	CD011661	2
CD011664.PUB3	Moreno, DH; Cacione, DG; Baptista‐Silva, JCC	Controlled hypotension versus normotensive resuscitation strategy for people with ruptured abdominal aortic aneurysm	2018	*Blood Pressure; *Hypotension, Controlled; Aortic Aneurysm, Abdominal [*complications]; Aortic Rupture [*complications]; Humans; Resuscitation [*methods]; Shock, Hemorrhagic [etiology, *therapy]; Systole	10.1002/14651858.CD011664.pub3	http://dx.doi.org/10.1002/14651858.CD011664.pub3	Vascular	CD011664	3
CD011668.PUB2	Arezzo, A; Bullano, A; Cochetti, G; Cirocchi, R; Randolph, J; Mearini, E; Evangelista, A; Ciccone, G; Bonjer, HJ; Morino, M	Transperitoneal versus retroperitoneal laparoscopic adrenalectomy for adrenal tumours in adults	2018	Activities of Daily Living; Adrenal Gland Neoplasms [*surgery]; Adrenalectomy [adverse effects, *methods, mortality]; Adult; Cause of Death; Female; Humans; Laparoscopy [adverse effects, *methods]; Length of Stay; Male; Peritoneum; Randomized Controlled Trials as Topic; Retroperitoneal Space	10.1002/14651858.CD011668.pub2	http://dx.doi.org/10.1002/14651858.CD011668.pub2	Metabolic and Endocrine Disorders	CD011668	2
CD011669.PUB2	Cooper, TE; Chen, J; Wiffen, PJ; Derry, S; Carr, DB; Aldington, D; Cole, P; Moore, RA	Morphine for chronic neuropathic pain in adults	2017	Administration, Oral; Adult; Aged; Aged, 80 and over; Analgesics, Opioid [*therapeutic use]; Chronic Pain [*drug therapy]; Humans; Middle Aged; Morphine [*therapeutic use]; Neuralgia [*drug therapy]; Numbers Needed To Treat; Randomized Controlled Trials as Topic; Treatment Outcome	10.1002/14651858.CD011669.pub2	http://dx.doi.org/10.1002/14651858.CD011669.pub2	Pain, Palliative and Supportive Care	CD011669	2
CD011670.PUB3	Zhou, S; Cheng, Y; Cheng, N; Gong, J; Tu, B	Early versus delayed appendicectomy for appendiceal phlegmon or abscess	2024	*Appendectomy [adverse effects, methods]; *Appendicitis [complications, surgery]; *Cellulitis [surgery]; *Randomized Controlled Trials as Topic; Abscess [surgery]; Adult; Bias; Child; Humans; Time Factors; Time-to-Treatment	10.1002/14651858.CD011670.pub3	http://dx.doi.org/10.1002/14651858.CD011670.pub3	Colorectal	CD011670	3
CD011671.PUB3	Tingle, SJ; Thompson, ER; Figueiredo, RS; Moir, JAG; Goodfellow, M; Talbot, D; Wilson, CH	Normothermic and hypothermic machine perfusion preservation versus static cold storage for deceased donor kidney transplantation	2024	*Graft Survival; *Kidney Transplantation [methods]; *Organ Preservation [methods]; *Perfusion [instrumentation, methods]; *Randomized Controlled Trials as Topic; Cold Temperature; Delayed Graft Function [prevention & control]; Humans; Kidney; Reperfusion Injury [prevention & control]; Temperature; Tissue Donors	10.1002/14651858.CD011671.pub3	http://dx.doi.org/10.1002/14651858.CD011671.pub3	Kidney and Transplant	CD011671	3
CD011672.PUB2	Abdel-Latif, ME; Davis, PG; Wheeler, KI; De Paoli, AG; Dargaville, PA	Surfactant therapy via thin catheter in preterm infants with or at risk of respiratory distress syndrome	2021	*Catheters; *Infant, Premature; *Intubation, Intratracheal; Bias; Humans; Infant, Newborn; Randomized Controlled Trials as Topic; Respiratory Distress Syndrome, Newborn [etiology, *therapy]; Risk; Surface-Active Agents [*administration & dosage]	10.1002/14651858.CD011672.pub2	http://dx.doi.org/10.1002/14651858.CD011672.pub2	Neonatal	CD011672	2
CD011673.PUB2	Unverzagt, S; Moldenhauer, I; Nothacker, M; Roßmeißl, D; Hadjinicolaou, AV; Peinemann, F; Greco, F; Seliger, B	Immunotherapy for metastatic renal cell carcinoma	2017	Antineoplastic Agents [adverse effects, *therapeutic use]; Bevacizumab [therapeutic use]; Cancer Vaccines [therapeutic use]; Carcinoma, Renal Cell [mortality, secondary, *therapy]; Clinical Trials, Phase III as Topic; Humans; Immunologic Factors [adverse effects, *therapeutic use]; Immunotherapy [adverse effects, *methods]; Indoles [therapeutic use]; Interferon‐alpha [therapeutic use]; Kidney Neoplasms [mortality, pathology, *therapy]; Longevity [drug effects]; Pyrroles [therapeutic use]; Quality of Life; Randomized Controlled Trials as Topic; Sirolimus [analogs & derivatives, therapeutic use]; Sunitinib	10.1002/14651858.CD011673.pub2	http://dx.doi.org/10.1002/14651858.CD011673.pub2	Urology	CD011673	2
CD011674.PUB2	Parreira, P; Heymans, MW; van Tulder, MW; Esmail, R; Koes, BW; Poquet, N; Lin, CWC; Maher, CG	Back Schools for chronic non‐specific low back pain	2017	Adult; Chronic Pain [*therapy]; Disability Evaluation; Exercise Therapy [*methods]; Humans; Low Back Pain [*therapy]; Pain Measurement; Patient Education as Topic [*methods, organization & administration]; Randomized Controlled Trials as Topic; Time Factors	10.1002/14651858.CD011674.pub2	http://dx.doi.org/10.1002/14651858.CD011674.pub2	Back and Neck	CD011674	2
